DataTableID,Code,Direction,Measured,Key_driver,Comment
1602,14.1.2 (Indirect effect from illegal hunting/poaching),Negative,Speculated,Yes,
1602,2.1.3 (Habitat altered for large-scale farming),Negative,Speculated,Yes,
1602,15.1.6 (Low prey availability),Negative,Speculated,Yes,
1602,6.4.1 (Increased human activity/disturbance),Negative,Speculated,Yes,
1423,13.1.3 (Legal persecution/control of carnivore),Negative,Speculated,Yes,
1423,13.1.1 (Legal hunting of carnivore),Negative,Speculated,Yes,
1424,13.1.3 (Legal persecution/control of carnivore),Negative,Speculated,Yes,
1424,13.1.1 (Legal hunting of carnivore),Negative,Speculated,Yes,
1425,13.1.3 (Legal persecution/control of carnivore),Negative,Speculated,Yes,
1425,13.1.1 (Legal hunting of carnivore),Negative,Speculated,Yes,
1426,13.1.3 (Legal persecution/control of carnivore),Negative,Speculated,Yes,
1426,13.1.1 (Legal hunting of carnivore),Negative,Speculated,Yes,
1427,13.1.3 (Legal persecution/control of carnivore),Negative,Speculated,Yes,
1427,13.1.1 (Legal hunting of carnivore),Negative,Speculated,Yes,
1428,13.1.3 (Legal persecution/control of carnivore),Negative,Speculated,Yes,
1428,13.1.1 (Legal hunting of carnivore),Negative,Speculated,Yes,
1351,15.1.3 (High competition - within guild),Negative,Speculated,Yes,
1352,15.1.3 (High competition - within guild),Negative,Speculated,Yes,
1353,15.1.3 (High competition - within guild),Negative,Speculated,Yes,
1124,14.5 (Illegal poisoning of carnivore),Negative,Speculated,Yes,
1058,14.1.3 (Illegal persecution/control of carnivore),Negative,Speculated,Yes,
1422,15.1.6 (Low prey availability),Negative,Speculated,Yes,
1422,13.1.1 (Legal hunting of carnivore),Negative,Speculated,Yes,
1254,13.1.3 (Legal persecution/control of carnivore),Negative,Speculated,Yes,
1255,13.1.3 (Legal persecution/control of carnivore),Negative,Speculated,Yes,
1256,13.1.3 (Legal persecution/control of carnivore),Negative,Speculated,Yes,
1274,8.7 (Population effected by general disease),Negative,Speculated,Yes,
1445,13.1.1 (Legal hunting of carnivore),Negative,Speculated,Yes,
1277,0.1 (habitat altered - not targeted restoration),Negative,Speculated,Yes,
1277,0.2 (General fragmentation),Negative,Speculated,Yes,
1387,0.1 (habitat altered - not targeted restoration),Negative,Speculated,Yes,
1387,0.2 (General fragmentation),Negative,Speculated,Yes,
1409,15.2.4 (High predation risk - no reason),Negative,Speculated,Yes,
1409,15.1.3 (High competition - within guild),Negative,Speculated,Yes,
1409,8.7 (Population effected by general disease),Negative,Speculated,Yes,
1069,14.1.1 (Illegal hunting of carnivore/poaching),Negative,Speculated,Yes,HWC
1069,14.5.1 (Illegal targeting poison towards carnivore),Negative,Speculated,Yes,HWC
1730,14.1.1 (Illegal hunting of carnivore/poaching),Negative,Speculated,Yes,
1731,13.1.1 (Legal hunting of carnivore),Negative,Speculated,Yes,
1731,14.1.1 (Illegal hunting of carnivore/poaching),Negative,Speculated,Yes,
1739,14.1.3 (Illegal persecution/control of carnivore),Negative,Speculated,Yes,
1746,13.1.1 (Legal hunting of carnivore),Negative,Speculated,Yes,
1747,13.1.1 (Legal hunting of carnivore),Negative,Speculated,Yes,
1748,13.1.1 (Legal hunting of carnivore),Negative,Speculated,Yes,
1752,14.1.1 (Illegal hunting of carnivore/poaching),Negative,Speculated,Yes,
1760,15.1.6 (Low prey availability),Negative,Speculated,Yes,
1760,15.2.4 (High predation risk - no reason),Negative,Speculated,Yes,
1759,15.1.6 (Low prey availability),Negative,Speculated,Yes,
1764,15.2.5 (Predation from invasive species),Negative,Speculated,Yes,
1770,13.1.1 (Legal hunting of carnivore),Negative,Speculated,Yes,
1770,0.1 (habitat altered - not targeted restoration),Negative,Speculated,Yes,
1770,4.1.1 (Developing roads & rails),Negative,Speculated,Yes,
1769,13.1.1 (Legal hunting of carnivore),Negative,Speculated,Yes,
1769,0.1 (habitat altered - not targeted restoration),Negative,Speculated,Yes,
1769,4.1.1 (Developing roads & rails),Negative,Speculated,Yes,
1783,14.1.3 (Illegal persecution/control of carnivore),Negative,Speculated,Yes,
1791,14.1.1 (Illegal hunting of carnivore/poaching),Negative,Speculated,Yes,Fur
1793,8.1 (Population effected by invasive disease),Negative,Speculated,Yes,
1794,8.1 (Population effected by invasive disease),Negative,Speculated,Yes,
1797,13.1.1 (Legal hunting of carnivore),Negative,Speculated,Yes,
1807,14.1.3 (Illegal persecution/control of carnivore),Negative,Speculated,Yes,
1807,14.1.1 (Illegal hunting of carnivore/poaching),Negative,Speculated,Yes,
1887,15.1.6 (Low prey availability),Negative,Speculated,Yes,
1886,15.1.6 (Low prey availability),Negative,Speculated,Yes,
1959,13.1.3 (Legal persecution/control of carnivore),Negative,Speculated,Yes,
1959,14.1.3 (Illegal persecution/control of carnivore),Negative,Speculated,Yes,
1962,6.4.1 (Increased human activity/disturbance),Negative,Speculated,Yes,
1962,14.1.3 (Illegal persecution/control of carnivore),Negative,Speculated,Yes,
1963,14.1.1 (Illegal hunting of carnivore/poaching),Negative,Speculated,Yes,
1963,14.1.3 (Illegal persecution/control of carnivore),Negative,Speculated,Yes,
1963,0.1 (habitat altered - not targeted restoration),Negative,Speculated,Yes,
1963,15.5.1 (Low connectivity in population),Negative,Speculated,Yes,
1963,0.2 (General fragmentation),Negative,Speculated,Yes,
1963,4.1 (Road & railroads generally),Negative,Speculated,Yes,
1965,13.1.1 (Legal hunting of carnivore),Negative,Speculated,Yes,
1979,13.1.1 (Legal hunting of carnivore),Negative,Speculated,Yes,
2006,2.2 (Habitat altered for plantations),Negative,Speculated,Yes,
2007,2.2 (Habitat altered for plantations),Negative,Speculated,Yes,
2008,2.2 (Habitat altered for plantations),Negative,Speculated,Yes,
2009,2.2 (Habitat altered for plantations),Negative,Speculated,Yes,
2010,2.2 (Habitat altered for plantations),Negative,Speculated,Yes,
2011,2.2 (Habitat altered for plantations),Negative,Speculated,Yes,
2012,2.2 (Habitat altered for plantations),Negative,Speculated,Yes,
2013,2.2 (Habitat altered for plantations),Negative,Speculated,Yes,
2014,2.2 (Habitat altered for plantations),Negative,Speculated,Yes,
2015,2.2 (Habitat altered for plantations),Negative,Speculated,Yes,
2016,2.2 (Habitat altered for plantations),Negative,Speculated,Yes,
2017,2.2 (Habitat altered for plantations),Negative,Speculated,Yes,
2018,2.2 (Habitat altered for plantations),Negative,Speculated,Yes,
2019,2.2 (Habitat altered for plantations),Negative,Speculated,Yes,
2020,2.2 (Habitat altered for plantations),Negative,Speculated,Yes,
2021,2.2 (Habitat altered for plantations),Negative,Speculated,Yes,
2031,13.1.1 (Legal hunting of carnivore),Negative,Speculated,Yes,
2031,13.5.1 (Legal targeting poison towards carnivore),Negative,Speculated,Yes,
2033,13.1.1 (Legal hunting of carnivore),Negative,Speculated,Yes,
2033,13.5.1 (Legal targeting poison towards carnivore),Negative,Speculated,Yes,
2032,13.1.1 (Legal hunting of carnivore),Negative,Speculated,Yes,
2032,13.5.1 (Legal targeting poison towards carnivore),Negative,Speculated,Yes,
2065,14.1.1 (Illegal hunting of carnivore/poaching),Negative,Speculated,Yes,
2066,14.1.1 (Illegal hunting of carnivore/poaching),Negative,Speculated,Yes,
2068,14.1.1 (Illegal hunting of carnivore/poaching),Negative,Speculated,Yes,
2094,8.7 (Population effected by general disease),Negative,Speculated,Yes,
2094,15.5.2 (Low connectivity - Inbreeding possible),Negative,Speculated,Yes,
2181,13.1.1 (Legal hunting of carnivore),Negative,Speculated,Yes,
2186,15.1.6 (Low prey availability),Negative,Speculated,Yes,
2188,13.1.1 (Legal hunting of carnivore),Negative,Speculated,Yes,
2189,14.1.1 (Illegal hunting of carnivore/poaching),Negative,Speculated,Yes,
2190,14.1.1 (Illegal hunting of carnivore/poaching),Negative,Speculated,Yes,
2213,14.1.1 (Illegal hunting of carnivore/poaching),Negative,Speculated,Yes,
2214,14.1.1 (Illegal hunting of carnivore/poaching),Negative,Speculated,Yes,
2240,13.1.1 (Legal hunting of carnivore),Negative,Speculated,Yes,
2240,14.1.1 (Illegal hunting of carnivore/poaching),Negative,Speculated,Yes,
2259,14.1.1 (Illegal hunting of carnivore/poaching),Negative,Speculated,Yes,
2259,14.1.3 (Illegal persecution/control of carnivore),Negative,Speculated,Yes,
2259,15.1.6 (Low prey availability),Negative,Speculated,Yes,
2263,0.1 (habitat altered - not targeted restoration),Negative,Speculated,Yes,
2263,14.1.3 (Illegal persecution/control of carnivore),Negative,Speculated,Yes,
2264,14.1.1 (Illegal hunting of carnivore/poaching),Negative,Speculated,Yes,
2264,13.1.3 (Legal persecution/control of carnivore),Negative,Speculated,Yes,
2005,13.1.3 (Legal persecution/control of carnivore),Negative,Speculated,Yes,
2005,13.1.1 (Legal hunting of carnivore),Negative,Speculated,Yes,
1038,1.1 (Protected area),Positive,Speculated,Yes,
1337,1.1 (Protected area),Positive,Proxy estimate,Yes,
1463,1.1 (Protected area),Positive,Speculated,Yes,
1464,1.1 (Protected area),Positive,Speculated,Yes,
1465,1.1 (Protected area),Positive,Speculated,Yes,
1466,1.1 (Protected area),Positive,Speculated,Yes,
1467,1.1 (Protected area),Positive,Speculated,Yes,
1468,1.1 (Protected area),Positive,Speculated,Yes,
1604,1.1 (Protected area),Positive,Proxy estimate,Yes,
1626,1.1 (Protected area),Positive,Proxy estimate,Yes,
1627,1.1 (Protected area),Positive,Proxy estimate,Yes,
1628,1.1 (Protected area),Positive,Speculated,Yes,
1632,1.1 (Protected area),Positive,Speculated,Yes,
1666,1.1 (Protected area),Positive,Proxy estimate,Yes,
1667,1.1 (Protected area),Positive,Proxy estimate,Yes,
1667,1.1 (Protected area),Positive,Proxy estimate,Yes,
1717,1.1 (Protected area),Positive,Proxy estimate,Yes,
1729,1.1 (Protected area),Positive,Speculated,Yes,
1762,1.1 (Protected area),Positive,Speculated,Yes,
1778,1.1 (Protected area),Positive,Speculated,Yes,
1788,1.1 (Protected area),Positive,Speculated,Yes,
1889,1.1 (Protected area),Positive,Speculated,Yes,
1890,1.1 (Protected area),Positive,Speculated,Yes,
1922,1.1 (Protected area),Positive,Speculated,Yes,
1931,1.1 (Protected area),Positive,Speculated,Yes,
1960,1.1 (Protected area),Positive,Speculated,Yes,
1961,1.1 (Protected area),Positive,Speculated,Yes,
2058,1.1 (Protected area),Positive,Proxy estimate,Yes,
2177,1.1 (Protected area),Positive,Proxy estimate,Yes,
2184,1.1 (Protected area),Positive,Proxy estimate,Yes,
2057,11.2 (Population/Habitat effected by drought),Positive,Proxy estimate,Yes,
1186,11.4 (Population/Habitat effected by storms/flooding),Positive,Proxy estimate,Yes,High rain improved prey availibility
1187,11.4 (Population/Habitat effected by storms/flooding),Positive,Proxy estimate,Yes,High rain improved prey availibility
2247,13.1.2 (Indirect effect from legal hunting),Positive,Proxy estimate,Yes,
2249,13.1.2 (Indirect effect from legal hunting),Positive,Proxy estimate,Yes,
2252,13.1.2 (Indirect effect from legal hunting),Positive,Proxy estimate,Yes,
2254,13.1.2 (Indirect effect from legal hunting),Positive,Proxy estimate,Yes,
1000,15.1.1 (Low competition - incomplete guild),Positive,Proxy estimate,Yes,
1350,15.1.1 (Low competition - incomplete guild),Positive,Speculated,Yes,
1582,15.1.1 (Low competition - incomplete guild),Positive,Speculated,Yes,
1582,15.1.1 (Low competition - incomplete guild),Positive,Speculated,Yes,
1958,15.1.1 (Low competition - incomplete guild),Positive,Speculated,Yes,
2247,15.1.1 (Low competition - incomplete guild),Positive,Proxy estimate,Yes,
2249,15.1.1 (Low competition - incomplete guild),Positive,Proxy estimate,Yes,
2252,15.1.1 (Low competition - incomplete guild),Positive,Proxy estimate,Yes,
2254,15.1.1 (Low competition - incomplete guild),Positive,Proxy estimate,Yes,
1930,15.1.2 (Low competition - no reason),Positive,Proxy estimate,Yes,
2037,15.1.2 (Low competition - no reason),Positive,Proxy estimate,Yes,
2038,15.1.2 (Low competition - no reason),Positive,Proxy estimate,Yes,
2299,15.1.2 (Low competition - no reason),Positive,Proxy estimate,Yes,
965,15.1.7 (High prey availability),Positive,Speculated,Yes,
969,15.1.7 (High prey availability),Positive,Speculated,Yes,
975,15.1.7 (High prey availability),Positive,Proxy estimate,Yes,
975,15.1.7 (High prey availability),Positive,Proxy estimate,Yes,
1000,15.1.7 (High prey availability),Positive,Proxy estimate,Yes,
1057,15.1.7 (High prey availability),Positive,Speculated,Yes,
1071,15.1.7 (High prey availability),Positive,Speculated,Yes,
1172,15.1.7 (High prey availability),Positive,Speculated,Yes,
1186,15.1.7 (High prey availability),Positive,Proxy estimate,Yes,
1187,15.1.7 (High prey availability),Positive,Proxy estimate,Yes,
1260,15.1.7 (High prey availability),Positive,Quantified,Yes,p=0.002
1389,15.1.7 (High prey availability),Positive,Speculated,Yes,
1390,15.1.7 (High prey availability),Positive,Speculated,Yes,
1666,15.1.7 (High prey availability),Positive,Quantified,Yes,P<0.001
1667,15.1.7 (High prey availability),Positive,Proxy estimate,Yes,
1668,15.1.7 (High prey availability),Positive,Proxy estimate,Yes,
1694,15.1.7 (High prey availability),Positive,Proxy estimate,Yes,
1698,15.1.7 (High prey availability),Positive,Speculated,Yes,
1699,15.1.7 (High prey availability),Positive,Speculated,Yes,
1810,15.1.7 (High prey availability),Positive,Proxy estimate,Yes,
1976,15.1.7 (High prey availability),Positive,Proxy estimate,Yes,
2037,15.1.7 (High prey availability),Positive,Proxy estimate,Yes,
2038,15.1.7 (High prey availability),Positive,Proxy estimate,Yes,
2274,15.1.7 (High prey availability),Positive,Speculated,Yes,
2299,15.1.7 (High prey availability),Positive,Proxy estimate,Yes,
2313,15.1.7 (High prey availability),Positive,Speculated,Yes,
1888,15.2.1 (Low predation risk - unbalanced guild ),Positive,Speculated,Yes,
1279,15.2.2 (Low predation risk - no reason),Positive,Proxy estimate,Yes,
1280,15.2.2 (Low predation risk - no reason),Positive,Proxy estimate,Yes,
981,15.4.2 (High immigration),Positive,Proxy estimate,Yes,
1018,15.4.2 (High immigration),Positive,Speculated,Yes,
1049,15.4.2 (High immigration),Positive,Proxy estimate,Yes,
1088,15.4.2 (High immigration),Positive,Proxy estimate,Yes,
1337,15.4.2 (High immigration),Positive,Speculated,Yes,From neighbouring Masai plains
1960,15.4.2 (High immigration),Positive,Speculated,Yes,
1961,15.4.2 (High immigration),Positive,Speculated,Yes,
1981,15.4.2 (High immigration),Positive,Speculated,Yes,
1982,15.4.2 (High immigration),Positive,Speculated,Yes,
1983,15.4.2 (High immigration),Positive,Speculated,Yes,
1985,15.4.2 (High immigration),Positive,Speculated,Yes,
2075,15.4.2 (High immigration),Positive,Speculated,Yes,
975,15.4.3 (Population expanding/recolonising areas),Positive,Proxy estimate,Yes,
975,15.4.3 (Population expanding/recolonising areas),Positive,Proxy estimate,Yes,
1154,15.4.3 (Population expanding/recolonising areas),Positive,Speculated,Yes,
1669,15.4.3 (Population expanding/recolonising areas),Positive,Speculated,Yes,
1670,15.4.3 (Population expanding/recolonising areas),Positive,Speculated,Yes,
1721,15.4.3 (Population expanding/recolonising areas),Positive,Speculated,Yes,
1893,15.4.3 (Population expanding/recolonising areas),Positive,Speculated,Yes,
2034,15.4.3 (Population expanding/recolonising areas),Positive,Speculated,Yes,
2043,15.4.3 (Population expanding/recolonising areas),Positive,Proxy estimate,Yes,
2060,15.4.3 (Population expanding/recolonising areas),Positive,Proxy estimate,Yes,
2062,15.4.3 (Population expanding/recolonising areas),Positive,Proxy estimate,Yes,
2064,15.4.3 (Population expanding/recolonising areas),Positive,Proxy estimate,Yes,
2073,15.4.3 (Population expanding/recolonising areas),Positive,Speculated,Yes,
2076,15.4.3 (Population expanding/recolonising areas),Positive,Proxy estimate,Yes,
2096,15.4.3 (Population expanding/recolonising areas),Positive,Proxy estimate,Yes,
2218,15.4.3 (Population expanding/recolonising areas),Positive,Proxy estimate,Yes,
2260,15.4.3 (Population expanding/recolonising areas),Positive,Speculated,Yes,
1075,2.1 (Site managed),Positive,Speculated,Yes,Fenced
1077,2.1 (Site managed),Positive,Speculated,Yes,Fenced
1078,2.1 (Site managed),Positive,Speculated,Yes,Fenced
1081,2.1 (Site managed),Positive,Speculated,Yes,Fenced
1082,2.1 (Site managed),Positive,Speculated,Yes,Fenced
1083,2.1 (Site managed),Positive,Speculated,Yes,Fenced
1087,2.1 (Site managed),Positive,Speculated,Yes,Fenced
1090,2.1 (Site managed),Positive,Speculated,Yes,Fenced
1093,2.1 (Site managed),Positive,Speculated,Yes,Fenced
1097,2.1 (Site managed),Positive,Speculated,Yes,Fenced
1098,2.1 (Site managed),Positive,Speculated,Yes,Fenced
1102,2.1 (Site managed),Positive,Speculated,Yes,Fenced
1103,2.1 (Site managed),Positive,Speculated,Yes,Fenced
1113,2.1 (Site managed),Positive,Speculated,Yes,Fenced
1118,2.1 (Site managed),Positive,Speculated,Yes,Fenced
1121,2.1 (Site managed),Positive,Speculated,Yes,Fenced
1125,2.1 (Site managed),Positive,Speculated,Yes,Fenced
1778,2.1 (Site managed),Positive,Speculated,Yes,
1788,2.1 (Site managed),Positive,Speculated,Yes,
1278,2.2 (Control of problematic species),Positive,Proxy estimate,Yes,
1279,2.2 (Control of problematic species),Positive,Proxy estimate,Yes,
1280,2.2 (Control of problematic species),Positive,Proxy estimate,Yes,
1647,2.2 (Control of problematic species),Positive,Speculated,Yes,
1648,2.2 (Control of problematic species),Positive,Speculated,Yes,
1649,2.2 (Control of problematic species),Positive,Speculated,Yes,
1650,2.2 (Control of problematic species),Positive,Speculated,Yes,
1676,2.2 (Control of problematic species),Positive,Proxy estimate,Yes,
1677,2.2 (Control of problematic species),Positive,Proxy estimate,Yes,
975,2.3 (Habitat restoration),Positive,Proxy estimate,Yes,
975,2.3 (Habitat restoration),Positive,Proxy estimate,Yes,
1104,2.3 (Habitat restoration),Positive,Proxy estimate,Yes,
1274,2.3 (Habitat restoration),Positive,Proxy estimate,Yes,
1275,2.3 (Habitat restoration),Positive,Proxy estimate,Yes,
2072,2.3 (Habitat restoration),Positive,Speculated,Yes,
1070,3.1 (Species managed),Positive,Speculated,Yes,
1604,3.1 (Species managed),Positive,Speculated,Yes,
1794,3.1 (Species managed),Positive,Speculated,Yes,
1883,3.1 (Species managed),Positive,Speculated,Yes,
10,3.1.1 (Harvest managed),Positive,Proxy estimate,Yes,
1001,3.1.1 (Harvest managed),Positive,Proxy estimate,Yes,
1016,3.1.1 (Harvest managed),Positive,Quantified,Yes,
1068,3.1.1 (Harvest managed),Positive,Speculated,Yes,
1582,3.1.1 (Harvest managed),Positive,Quantified,Yes,
1583,3.1.1 (Harvest managed),Positive,Quantified,Yes,
1604,3.1.1 (Harvest managed),Positive,Proxy estimate,Yes,
1626,3.1.1 (Harvest managed),Positive,Proxy estimate,Yes,
1627,3.1.1 (Harvest managed),Positive,Proxy estimate,Yes,
1646,3.1.1 (Harvest managed),Positive,Proxy estimate,Yes,
1703,3.1.1 (Harvest managed),Positive,Proxy estimate,Yes,
1718,3.1.1 (Harvest managed),Positive,Proxy estimate,Yes,
1796,3.1.1 (Harvest managed),Positive,Speculated,Yes,
1885,3.1.1 (Harvest managed),Positive,Speculated,Yes,
1980,3.1.1 (Harvest managed),Positive,Speculated,Yes,
2184,3.1.1 (Harvest managed),Positive,Proxy estimate,Yes,
2280,3.1.1 (Harvest managed),Positive,Speculated,Yes,
2281,3.1.1 (Harvest managed),Positive,Speculated,Yes,
2282,3.1.1 (Harvest managed),Positive,Speculated,Yes,
2283,3.1.1 (Harvest managed),Positive,Speculated,Yes,
2284,3.1.1 (Harvest managed),Positive,Speculated,Yes,
2285,3.1.1 (Harvest managed),Positive,Speculated,Yes,
2286,3.1.1 (Harvest managed),Positive,Speculated,Yes,
2287,3.1.1 (Harvest managed),Positive,Speculated,Yes,
2288,3.1.1 (Harvest managed),Positive,Speculated,Yes,
2289,3.1.1 (Harvest managed),Positive,Speculated,Yes,
2290,3.1.1 (Harvest managed),Positive,Speculated,Yes,
2291,3.1.1 (Harvest managed),Positive,Speculated,Yes,
2292,3.1.1 (Harvest managed),Positive,Speculated,Yes,
2293,3.1.1 (Harvest managed),Positive,Speculated,Yes,
2294,3.1.1 (Harvest managed),Positive,Speculated,Yes,
2295,3.1.1 (Harvest managed),Positive,Speculated,Yes,
2296,3.1.1 (Harvest managed),Positive,Speculated,Yes,
2297,3.1.1 (Harvest managed),Positive,Speculated,Yes,
1991,3.1.3 (Population growth managed - culling),Positive,Quantified,Yes,
1604,3.2 (Action to enable population recovery),Positive,Proxy estimate,Yes,
979,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
1274,3.3 (Re-introduction),Positive,Speculated,Yes,
1275,3.3 (Re-introduction),Positive,Speculated,Yes,
1490,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
1491,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
1492,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
1493,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
1494,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
1495,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
1496,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
1497,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
1498,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
1499,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
1500,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
1501,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
1502,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
1503,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
1504,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
1506,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
1531,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
1533,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
1580,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
1691,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
1701,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
1722,3.3 (Re-introduction),Positive,Speculated,Yes,
1723,3.3 (Re-introduction),Positive,Speculated,Yes,
1762,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
1817,3.3 (Re-introduction),Positive,Speculated,Yes,Genetic rescue
1881,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
2069,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
2072,3.3 (Re-introduction),Positive,Speculated,Yes,
2074,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
2208,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
2211,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
2243,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
2257,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
2262,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
2266,3.3 (Re-introduction),Positive,Speculated,Yes,
2267,3.3 (Re-introduction),Positive,Speculated,Yes,
2268,3.3 (Re-introduction),Positive,Proxy estimate,Yes,
2277,3.3 (Re-introduction),Positive,Speculated,Yes,
2278,3.3 (Re-introduction),Positive,Speculated,Yes,
2279,3.3 (Re-introduction),Positive,Speculated,Yes,
1755,3.4 (Ex-situ - captive breeding/artificial propagation),Positive,Proxy estimate,Yes,
1756,3.4 (Ex-situ - captive breeding/artificial propagation),Positive,Proxy estimate,Yes,
1071,4.3 (Educate public),Positive,Speculated,Yes,public view wolves more positively
1604,4.3 (Educate public),Positive,Proxy estimate,Yes,
2274,4.3 (Educate public),Positive,Speculated,Yes,
2275,4.3 (Educate public),Positive,Speculated,Yes,
1019,5.1 (General protective legislation),Positive,Proxy estimate,Yes,
1070,5.1 (General protective legislation),Positive,Speculated,Yes,
1129,5.1 (General protective legislation),Positive,Speculated,Yes,
1729,5.1 (General protective legislation),Positive,Speculated,Yes,
1738,5.1 (General protective legislation),Positive,Proxy estimate,Yes,
1880,5.1 (General protective legislation),Positive,Proxy estimate,Yes,
1922,5.1 (General protective legislation),Positive,Speculated,Yes,
2034,5.1 (General protective legislation),Positive,Speculated,Yes,
2222,5.1 (General protective legislation),Positive,Speculated,Yes,
2228,5.1 (General protective legislation),Positive,Speculated,Yes,
1889,5.1.2 (National legislation),Positive,Speculated,Yes,
1890,5.1.2 (National legislation),Positive,Speculated,Yes,
2186,5.1.2 (National legislation),Positive,Proxy estimate,Yes,
2216,5.1.2 (National legislation),Positive,Proxy estimate,Yes,
2243,5.1.2 (National legislation),Positive,Speculated,Yes,
2260,5.1.2 (National legislation),Positive,Speculated,Yes,
2274,5.1.2 (National legislation),Positive,Speculated,Yes,
1603,5.1.3 (Regional legislation),Positive,Proxy estimate,Yes,
1604,5.1.3 (Regional legislation),Positive,Proxy estimate,Yes,
1070,5.2 (Protective policy),Positive,Speculated,Yes,
1646,5.2 (Protective policy),Positive,Proxy estimate,Yes,
1676,5.2 (Protective policy),Positive,Proxy estimate,Yes,
1677,5.2 (Protective policy),Positive,Proxy estimate,Yes,
1768,5.2 (Protective policy),Positive,Speculated,Yes,
1604,5.4 (Enforcing general policy/legislation),Positive,Proxy estimate,Yes,
1729,5.4 (Enforcing general policy/legislation),Positive,Speculated,Yes,
2075,5.4 (Enforcing general policy/legislation),Positive,Speculated,Yes,
2067,5.4.2 (Enforcing National policy/legislation),Positive,Proxy estimate,Yes,
1359,6.1 (Communities livelihood linked to species success)),Positive,Speculated,Yes,
1717,6.1 (Communities livelihood linked to species success)),Positive,Proxy estimate,Yes,
2075,6.1 (Communities livelihood linked to species success)),Positive,Speculated,Yes,
1591,6.2 (Disturbance from by war) ,Positive,Proxy estimate,Yes,
1729,6.4 (Compensation schemes),Positive,Speculated,Yes,
970,6.4.2 (Decreased human activity/disturbance),Positive,Proxy estimate,Yes,
975,6.4.2 (Decreased human activity/disturbance),Positive,Proxy estimate,Yes,
975,6.4.2 (Decreased human activity/disturbance),Positive,Proxy estimate,Yes,
1698,6.4.2 (Decreased human activity/disturbance),Positive,Speculated,Yes,
1699,6.4.2 (Decreased human activity/disturbance),Positive,Speculated,Yes,
1186,7.1.1 (System altered by fire shortage),Positive,Proxy estimate,Yes,
1187,7.1.1 (System altered by fire shortage),Positive,Proxy estimate,Yes,
